117.088,87.1535,56.9225,27.0156,-6.1006,-56.2651,-106.5188
111.3476,82.8103,53.022,22.9042,-12.9177,-61.9766,-112.4991
108.036,80.1972,51.1655,21.4276,-16.1647,-63.5956,-114.2531
106.9719,79.9644,51.1875,20.841,-18.2094,-64.0142,-114.2585
106.1534,80.0214,51.4414,17.9316,-20.3691,-64.8177,-114.6502
105.4688,79.9716,51.7265,14.9326,-22.6469,-65.871,-115.2338
104.6854,79.9083,48.2878,11.9342,-25.1746,-67.0088,-115.8221
103.8236,77.9768,44.6639,8.8655,-27.8999,-67.8938,-116.1286
98.2887,73.7427,41.1894,5.9297,-30.309,-68.3666,-115.9775
93.0307,69.8503,38.0116,3.5446,-32.0055,-68.2772,-115.2667
88.3707,66.4612,35.5687,1.83,-33.3143,-69.0665,-114.0991
84.5124,63.9012,33.8184,0.7984,-33.8633,-69.1362,-112.552
81.9856,62.4809,33.1649,0.6248,-33.6688,-68.6393,-110.7357
80.8226,61.9858,33.311,1.2226,-32.8695,-67.6742,-108.4886
80.3536,62.0783,34.0076,2.2493,-31.6831,-66.381,-106.157
80.3276,62.3109,34.8891,3.4232,-30.253,-64.8128,-103.7961
80.4291,62.6758,35.8586,4.7473,-28.746,-63.1772,-101.4101
80.574,63.0275,36.8153,6.0769,-27.2623,-61.5356,-99.0631
80.6997,63.4055,37.7541,7.3468,-25.7996,-59.7994,-96.7506
80.8491,63.7814,38.6882,8.5966,-24.356,-58.0858,-94.482
81.0233,64.0281,39.6026,9.7916,-22.868,-56.4043,-92.241
81.2029,64.3086,40.5124,10.9636,-21.332,-54.7587,-90.0422
81.3567,64.5962,41.3789,12.1168,-19.8488,-53.1436,-87.8929
81.5192,64.9075,42.23,13.2155,-18.4073,-51.5692,-85.789
81.7103,65.1916,43.0686,14.277,-16.9871,-50.0151,-83.8905
81.9164,65.4546,43.826,15.4288,-15.603,-48.5299,-82.3232
82.1211,65.6985,44.5728,16.5544,-14.248,-47.0587,-80.7732
82.3866,65.9846,45.3263,17.6594,-12.9208,-45.6141,-79.2566
82.6647,66.2767,46.0586,18.7266,-11.6196,-44.197,-77.7705
83.0095,66.5836,46.8163,19.7781,-10.3447,-42.823,-76.313
