62.0607,31.9204,1.0008,-48.0165,-98.2439,-148.2412,-198.0884
59.9343,30.5726,-1.1297,-49.4879,-99.9509,-150.1963,-200.2938
58.7894,30.2767,-1.8894,-48.9957,-99.6072,-149.9762,-200.1439
58.9038,30.9996,-2.5311,-47.9904,-98.3057,-148.4431,-198.5026
58.9233,31.7371,-3.2771,-47.3866,-97.2247,-147.0083,-196.5979
58.7463,32.4027,-4.2701,-47.023,-96.3935,-145.5774,-194.6668
58.357,30.5973,-5.3625,-46.8322,-95.5113,-144.1972,-192.9458
56.7551,28.7618,-6.5927,-46.5085,-94.5301,-142.8611,-191.2344
53.592,27.0768,-7.6963,-45.9475,-93.4829,-141.4673,-189.5647
50.7012,25.5785,-8.3658,-45.045,-92.201,-139.8938,-187.7553
48.1977,24.5474,-8.7637,-44.0833,-90.7406,-138.1642,-185.9041
46.1703,23.9068,-8.6993,-43.5557,-89.1248,-136.3463,-183.9757
44.7345,23.6814,-8.2531,-42.7917,-87.3904,-134.4727,-182.0352
43.7075,23.8355,-7.5511,-41.7933,-85.5048,-132.5123,-180.0407
43.0594,24.2558,-6.6607,-40.6144,-83.6038,-130.5624,-178.0598
42.8388,24.8752,-5.523,-39.2174,-81.7004,-128.6111,-176.091
42.9334,25.7185,-4.2976,-37.7928,-79.774,-126.6626,-174.1299
43.1984,26.5389,-3.0737,-36.3907,-77.9121,-124.7462,-172.1921
43.5167,27.3533,-1.8821,-35.0026,-76.0739,-122.8575,-170.2804
43.8218,28.1528,-0.7138,-33.645,-74.2665,-120.9822,-168.3723
44.1221,28.9175,0.4262,-32.3201,-72.4946,-119.1221,-166.4712
44.4158,29.6416,1.5496,-31.043,-70.7592,-117.2875,-164.5981
44.705,30.2721,2.6344,-29.8165,-69.0509,-115.4926,-162.7552
44.9942,30.8417,3.6958,-28.6195,-67.3739,-113.7267,-160.9372
45.2803,31.3793,4.7319,-27.446,-65.7324,-111.9891,-159.16
45.5556,31.8424,5.7557,-26.2936,-64.1207,-110.2784,-157.4178
45.8375,32.2831,6.7242,-25.1687,-62.5314,-108.5999,-155.6923
46.1138,32.7093,7.66,-24.072,-60.979,-106.9887,-153.9972
46.3873,33.0847,8.5814,-23.0127,-59.4516,-105.4079,-152.317
46.6666,33.4301,9.4752,-21.9781,-57.946,-103.8395,-150.6495
