128.3678,121.7202,118.3951,116.0122,114.0996,112.8898,111.9512
119.6973,112.1908,107.5126,104.1345,101.4118,99.4174,98.0325
114.8597,106.1795,101.0271,97.2458,93.8909,91.8231,89.7574
113.4049,103.6194,98.1062,93.9014,90.7379,88.0901,86.0656
112.515,101.78,95.9845,91.7902,88.2494,85.7865,83.3892
111.6447,100.3242,94.0686,89.8733,86.39,83.6671,81.2824
110.7725,98.9321,92.5692,87.0204,82.5644,78.9586,75.5857
107.0399,94.5646,86.8155,81.4601,77.1881,73.58,70.2687
101.1834,88.8742,81.366,76.1113,71.9295,68.4731,65.5393
95.8087,83.5675,76.0739,71.1123,67.2839,64.1336,61.197
90.9343,78.8015,71.4692,66.905,63.2585,60.1918,57.4228
86.7626,74.8773,67.6718,63.2257,59.6615,56.8789,54.2837
83.8953,72.1712,64.8559,60.5515,57.133,54.4405,52.0126
82.5116,70.7359,63.376,58.9906,55.5783,52.8645,50.3623
81.8264,69.9805,62.5168,58.0149,54.6761,51.7987,49.2719
81.7047,69.7528,62.1209,57.57,54.0998,51.2072,48.655
81.7836,69.6793,61.8866,57.2191,53.6699,50.7974,48.2944
81.8775,69.6897,61.6801,56.944,53.3221,50.5384,48.1067
81.9647,69.7096,61.5753,56.805,53.1292,50.2937,47.8876
82.0241,69.766,61.5094,56.6183,52.9279,50.1755,47.7394
82.1922,69.8462,61.4212,56.4472,52.8193,50.0275,47.5597
82.316,69.93,61.3964,56.3429,52.7344,49.8691,47.4329
82.4502,70.0514,61.4265,56.279,52.609,49.7805,47.3607
82.5759,70.1234,61.4661,56.2403,52.4914,49.6774,47.3397
82.7035,70.2794,61.5191,56.1892,52.3965,49.6566,47.2703
82.8295,70.4802,61.6094,56.1507,52.3915,49.6452,47.2927
83.0279,70.6621,61.656,56.1128,52.3792,49.6667,47.3043
83.2622,70.9074,61.786,56.1564,52.4243,49.7088,47.3864
83.511,71.153,61.9729,56.1639,52.448,49.7595,47.4396
83.7559,71.4656,62.1866,56.2339,52.5742,49.7862,47.5326
