123.7179,113.2588,106.9547,102.4534,99.1799,96.638,94.4441
115.7403,104.5763,96.601,90.4871,85.683,81.6364,78.5472
111.035,99.0069,90.6754,84.5495,79.599,75.4085,71.8994
109.5287,96.4927,87.8951,81.4817,76.6331,72.2943,68.8692
108.5784,94.6971,85.8897,79.4788,74.4681,70.4025,66.9897
107.8171,93.1082,84.3799,77.9013,72.8835,68.409,63.825
107.0186,91.8075,82.9674,75.0289,68.3711,63.0324,58.6491
103.8168,87.6577,77.4516,69.6759,63.2969,58.3316,54.2006
98.0909,82.1811,72.2403,64.7524,58.838,54.1221,50.2303
92.8268,77.1097,67.4589,60.5254,54.9549,50.5162,47.0484
88.195,72.6388,63.5072,56.8298,51.6275,47.7134,44.5208
84.3151,69.0988,60.2259,53.9308,49.1518,45.5569,42.5932
81.7435,66.7688,58.0375,51.9724,47.4135,43.8977,40.9935
80.5239,65.5479,56.7607,50.7389,46.2374,42.7032,39.9345
79.9777,65.0108,56.1053,50.0266,45.5036,41.9836,39.2416
79.9046,64.8249,55.6788,49.5409,45.0344,41.5065,38.7992
79.9769,64.773,55.4024,49.3202,44.7964,41.3504,38.6341
80.1038,64.7866,55.2449,49.1881,44.6016,41.2474,38.6011
80.2081,64.8364,55.1384,49.0499,44.4811,41.1961,38.5408
80.3339,64.9312,55.0734,48.9323,44.4432,41.1534,38.5311
80.5015,65.0183,55.0408,48.7927,44.4419,41.1483,38.5285
80.6516,65.1712,55.0318,48.72,44.4664,41.1812,38.5495
80.791,65.3096,55.0497,48.7082,44.5425,41.19,38.5889
80.9274,65.4631,55.0717,48.7318,44.6168,41.2503,38.5847
81.0966,65.6671,55.1346,48.7666,44.6862,41.2867,38.5964
81.2872,65.8678,55.2111,48.9118,44.7446,41.3223,38.6285
81.4686,66.0894,55.3014,49.0468,44.8125,41.3436,38.6671
81.7417,66.3687,55.4226,49.181,44.839,41.3918,38.712
82.0113,66.6119,55.5894,49.3312,44.9185,41.4457,38.7325
82.3102,66.9242,55.7968,49.4682,45.0145,41.5171,38.7643
