144.8767
137.5367
133.0282
131.7255
130.9928
130.2406
129.4363
126.7682
120.3768
114.4736
109.1799
104.598
101.4327
99.9383
99.2672
99.2064
99.3183
99.4829
99.6533
99.8105
99.9854
100.1808
100.3782
100.5712
100.7595
100.9431
101.1848
101.4344
101.7309
102.0291
