89.6801
85.3793
82.8734
82.312
82.0487
81.7465
80.8568
76.4749
72.6316
69.1472
66.059
63.3984
61.3733
60.0438
59.0636
58.4654
58.2304
58.3873
58.6742
58.993
59.3064
59.6164
59.9272
60.2338
60.537
60.8362
61.1307
61.4209
61.7081
61.9953
