8812.48,8643.32,8609.99,8682.77,8771.38,8858.59,8954.86,9036.97,8972.71,8876.68,8786.14,8705.15,8642.77,8605.93,8596.7,8605.25,8630.17,8671.27,8734.33,8806.76,8887.39,8977.33,9069.84,9160.22,9248.6,9337.73,9423.62,9509.58,9596.33,9680.08
9205.48,8999.42,8939.7,8994,9079.74,9163.16,9244.17,9325.57,9238.43,9150.12,9064.63,8990.69,8940.84,8907.54,8898.98,8908.38,8937,8980.18,9041.58,9111.06,9190.55,9277.44,9363.95,9450.67,9536.2,9618.84,9700.13,9782.61,9861.14,9940.92
9613.63,9370.24,9291.24,9349.71,9418.28,9503.54,9582.2,9636.67,9550.44,9465.89,9384.23,9325.94,9281.08,9253.65,9251.04,9264.51,9293.53,9338.28,9400.14,9470.85,9552.4,9639.34,9723.74,9807.75,9892.02,9974.76,10054.8,10135.9,10213.9,10293.6
10054.9,9779.98,9688.11,9718.11,9804.69,9872.88,9954.09,9974.89,9893.61,9811.9,9742.25,9690.23,9651.5,9632.68,9635.63,9654.14,9688.44,9736.91,9798.17,9868.49,9947.87,10033.9,10120.3,10203.3,10282.6,10364.7,10443.7,10523,10598.1,10670.8
10493.8,10207.8,10085.2,10130.2,10191.8,10275.5,10346.9,10328.5,10246.2,10173.7,10114.4,10069.7,10034.1,10022.2,10029.9,10051,10088.7,10139.3,10202.5,10274.6,10355.6,10439.4,10522.6,10607.1,10685.9,10765.9,10843.7,10923.4,10998.4,11075.1
8171.77,8129.13,8167.95,8301.41,8439.88,8572.49,8704.36,8828.05,8874.28,8756.18,8654.79,8573.38,8507.42,8465.12,8458.94,8472.9,8503.85,8550.09,8612.29,8691.4,8783.98,8881.57,8979.43,9075.38,9170.04,9262.64,9353.46,9444.3,9532.92,9619.8
8343.72,8268.18,8271.43,8361.24,8467.79,8572.92,8676.37,8774.01,8778.12,8678.25,8587.76,8514.4,8458.91,8434.28,8435.66,8455.02,8490.39,8542.96,8614.33,8697.39,8791.19,8888.28,8983.53,9077.86,9172.19,9265.33,9355.24,9446.57,9535.07,9622.57
8690.78,8541.89,8532.98,8611.36,8712.61,8815.35,8911.79,9000.14,8970.8,8881.54,8799.88,8736.12,8695.3,8678.77,8681.62,8699.34,8734.53,8790.05,8857.75,8935.27,9023.53,9113.63,9202.66,9290.44,9376.68,9460.96,9544.53,9627.88,9709.94,9790.77
9107.97,8893.81,8877.96,8951.68,9051.65,9147.43,9236.07,9328.47,9264.22,9182.83,9112.92,9067.91,9040.54,9033.89,9044.11,9069.22,9113.51,9172.7,9241.78,9320.17,9405.4,9491.62,9576.65,9659.76,9741.81,9824.33,9904.3,9983.31,10062.4,10140.2
9578.17,9300.44,9276.62,9349.57,9440.26,9535.02,9627.87,9689.26,9612.25,9543.14,9496.86,9459.84,9442.87,9445.26,9466.19,9502.23,9551.22,9611.73,9681.59,9764.98,9851.03,9936.33,10021.6,10103.6,10185,10263.8,10341.5,10416.9,10493.2,10568
10076.9,9734.74,9707.73,9780.64,9876.39,9974.86,10064.9,10068,10001.2,9951.02,9913.29,9886.44,9881.13,9892.88,9922.67,9963.24,10016.9,10082.5,10154.5,10237.2,10321.8,10406.1,10488.3,10570.7,10650.3,10729.2,10806.3,10882.8,10958.4,11032
10590.5,10214,10170.8,10239,10334.8,10430.9,10525.8,10472.5,10420.6,10380.7,10349.7,10339.3,10345.1,10369.5,10404,10449.3,10507.7,10574,10648.9,10733.7,10818,10901.8,10984.9,11064.2,11144,11222.1,11299,11375.1,11448.4,11522
8372.12,8406.99,8521.55,8691.1,8862.76,9027.48,9182.63,9172.9,9139.93,9114.04,9092.38,9084.31,9099.59,9138.1,9191.35,9258.49,9341.51,9442.99,9553.07,9672.4,9798.78,9920.83,10037.7,10154.1,10267.3,10376.7,10484.9,10591.6,10698.5,10803.4
8557.5,8513.37,8576.32,8719.05,8867.23,9007.73,9098.46,9062.58,9033.29,8998.75,8968.85,8957.74,8970.88,9002.11,9046.74,9111.52,9189.79,9288.92,9394.81,9509.97,9630.22,9748,9862.75,9978.98,10089.8,10198.3,10304.8,10407.2,10511.3,10612.1
8875.45,8748.47,8755.71,8862.89,8994.97,9119.6,9152.52,9101.87,9062.65,9017.72,8982.02,8970.12,8964.8,8985.17,9022.14,9070.18,9142.65,9239.87,9337.2,9443.4,9554.55,9670.08,9777.84,9887.12,9991.92,10101,10204,10307.5,10404.1,10505.9
9247.3,9062.57,9016.41,9107.37,9209.46,9321.71,9339.99,9276.5,9227.91,9173.88,9135.45,9108.62,9102.59,9105.72,9135.94,9184.38,9244.44,9325.23,9408.18,9505.19,9611.53,9716.14,9816.77,9922.41,10020.9,10121.3,10219,10313.5,10406.2,10497
9644.87,9422.12,9357.41,9405.17,9502.82,9595,9636.57,9557.17,9493.35,9432.77,9382.27,9351.66,9333.62,9333.97,9352.99,9393.54,9446.34,9518.38,9593.3,9682.46,9776.77,9874.56,9973.47,10066.4,10160,10253.1,10342.2,10427.4,10514.4,10602.2
10074.2,9798.85,9709.55,9752.11,9833.01,9913.4,10003.6,9915.08,9841.45,9772.88,9716.15,9679.58,9651.64,9643.44,9654.85,9686.87,9729.19,9788.02,9859.66,9938.17,10027.9,10120.7,10208.9,10297.8,10385,10470.1,10555.2,10636.7,10718.6,10799.3
8172.39,8204.44,8318.63,8494.5,8673.96,8839.59,8996.17,8982.63,8963.53,8940.72,8925.09,8931.04,8957.46,9005,9068.49,9144.63,9240.22,9348.33,9464.23,9591.64,9719.98,9846.52,9970.32,10091.2,10208.7,10322,10429.9,10538.1,10643.5,10747
8345.58,8255.85,8298.15,8438.32,8590.16,8734.81,8748.98,8717.32,8687.76,8664.32,8652.64,8660.56,8687.46,8732.22,8794.65,8872.63,8966.77,9073.31,9188.44,9313.58,9439.21,9566.45,9692.6,9811.77,9928.36,10045.1,10156.9,10266.5,10376.6,10483.1
8700.15,8534.21,8547.69,8645.54,8765.72,8883.9,8813.87,8756.96,8704.07,8659.89,8641.43,8637.61,8653.4,8691.58,8745.27,8816,8898.21,8996.94,9102.81,9219.56,9339.61,9454.42,9565,9680.68,9791.25,9900,10007.3,10113,10219.1,10319.9
9124.11,8890.96,8883.38,8974,9085.75,9190.9,9131.84,9059.49,8996.53,8944.65,8916.42,8899.21,8904.04,8927.13,8967.66,9024.26,9094.43,9176.92,9268.51,9369.92,9472.8,9574.4,9675.74,9777.08,9878.69,9975.41,10075.1,10171.7,10267.1,10360.5
9592.39,9303,9275.81,9358.73,9456.06,9556.46,9545.68,9470.85,9411.25,9363.97,9331.84,9311.08,9313.8,9332.02,9372.67,9421.1,9484.42,9558.18,9642.01,9734.44,9827.67,9920.66,10012.8,10101.6,10190.1,10277.8,10363.7,10448.6,10531.9,10614.1
10086.3,9742.48,9712.07,9787.96,9886.43,9986.57,10028.1,9957.15,9897.81,9853.58,9821.16,9804.53,9806.88,9826.54,9860.93,9907.59,9965.79,10034.1,10112.8,10199.3,10287.3,10374.5,10460.5,10545.8,10629,10710.3,10791.1,10870.6,10949.3,11027.5
9408.85,9365.84,9411.36,9544.95,9681.3,9810.29,9937.72,10059.1,10090,9976.01,9879.33,9796.1,9731.27,9688.86,9680.82,9693.59,9723.4,9769.7,9831.72,9909.88,10001,10099,10196.6,10292.4,10386.8,10480.2,10572.8,10662.5,10750.8,10839
9453.16,9373.43,9391.57,9499.88,9622.26,9743.35,9859.9,9970.46,9936.62,9863.15,9789.2,9730.01,9686.49,9668.87,9672.99,9694.75,9735.16,9787.8,9860.33,9941.89,10034.3,10130.8,10228.1,10324.5,10416.4,10507.7,10597.6,10687.1,10775.8,10862.1
9653.6,9504.51,9501.47,9589.78,9700.57,9811.21,9921.19,9951.26,9884.16,9820.71,9759.11,9714.57,9690.07,9688.96,9707.19,9737.27,9789.46,9859.95,9940.31,10033.1,10134.3,10233.6,10333.4,10436.1,10528.7,10625.4,10717.6,10810.7,10903.2,10992.2
9912.96,9712.94,9675.15,9753.14,9853.7,9959.28,10022.7,9950.79,9891.49,9831.14,9782.4,9754.76,9745.52,9752.23,9779.01,9823.01,9882.51,9958.23,10039.7,10136.4,10237,10343.1,10442.9,10544.3,10639.5,10735.8,10829.1,10924.1,11016.4,11107.3
10213.7,9967.15,9920.33,9987.91,10078.1,10175.9,10098.5,10026.5,9962.34,9909.29,9875.52,9852.5,9848.79,9863.88,9897.86,9950.14,10011.4,10090.1,10175.3,10269.6,10372.6,10477.1,10576.4,10674.2,10770.2,10865.1,10958.7,11056.9,11145.2,11234.1
10541.1,10232.4,10187.3,10255.2,10344.1,10298.2,10206,10138.9,10084.6,10046.6,10020.7,10002,10002.8,10026.2,10068.7,10117.7,10179.5,10258.2,10339.2,10434.3,10535.7,10634.6,10740.5,10836.1,10928.4,11027.4,11118.1,11211.3,11298.8,11389.2
10858.1,10522.5,10475.4,10538.3,10575.7,10429.9,10342.3,10284.6,10246.3,10212.3,10189.2,10183,10197.8,10223.7,10267.5,10323.8,10389.6,10465.1,10546.2,10640.1,10739.3,10837.5,10934.3,11028.8,11121,11212.4,11299.8,11385.4,11478,11562.7
8368.78,8531.24,8678.41,8842.52,8995.4,9133.88,9260.8,9351.69,9380.72,9410.95,9445.01,9485.09,9542.06,9620.11,9707.13,9800.27,9893.36,9984.86,10074.2,10161.4,10247,10331.1,10413.6,10494.5,10573.9,10651.9,10729.4,10805.9,10881.9,10956.8
8400.02,8586.01,8750.77,8918.4,9070.01,9209.49,9336.72,9454.18,9495.8,9535.52,9578.91,9629.63,9696,9778.92,9868.91,9962.57,10055.5,10146.7,10235.4,10322.5,10408.1,10491.9,10573.8,10654.3,10733.7,10812,10889,10965.7,11041.4,11117
8399.68,8606.23,8781.27,8961.12,9125.62,9274.43,9412.25,9513.98,9574.74,9634.54,9696.63,9766.44,9849.09,9941.84,10040.1,10137.5,10234.4,10328.6,10421.1,10511.4,10598.1,10683.4,10767.3,10849.9,10930.7,11009.9,11087.4,11164.4,11240.3,11315.4
8394.99,8608.05,8794.22,8977.82,9145.21,9298.95,9387.12,9463.95,9535.88,9606.2,9682.2,9763.93,9857.85,9960.04,10067.2,10174.2,10279.9,10383,10483.7,10582.3,10678.8,10773.4,10865.7,10956.3,11045.3,11131.7,11216.7,11300.5,11382.9,11464.6
8395.07,8605.02,8796.78,8971.42,9092.29,9197.72,9292.37,9377.36,9457.22,9539.2,9625.91,9718.21,9819.19,9928.02,10040,10151.3,10262.2,10370.9,10476.4,10579.7,10680.2,10778.7,10875.3,10969.5,11061.8,11154,11244.5,11333.6,11420.9,11506.9
8347.93,8518.08,8683.8,8837,8968.89,9084.93,9186.5,9276.55,9364.15,9456.26,9548.95,9648.34,9754.74,9866.53,9980.87,10095.9,10209.6,10320.5,10428.9,10535,10639.8,10743.7,10845.1,10944.4,11041.9,11137.5,11231.4,11323.7,11414.5,11503.8
8050.02,8236.44,8426.1,8603.22,8755.06,8889.11,9011.13,9128.24,9244.33,9362.71,9463.04,9569.48,9680.33,9794.56,9910.47,10027.6,10143.1,10256.3,10368.7,10478.8,10586.5,10692,10795.3,10896.6,10996,11093.2,11188.8,11282.8,11375.3,11466
7750.8,7933.26,8120.94,8304.13,8462.03,8602.99,8733.09,8858.72,8983.98,9111.5,9240.62,9370.85,9501.1,9634.19,9765.37,9894.14,10020.7,10144.3,10265.2,10383.4,10499.4,10612.9,10724.2,10833.2,10937.7,11036.1,11132.9,11227.9,11321.4,11413.4
10703.4,10846.3,10988.7,11150.5,11301.1,11437.8,11563.8,11639,11675.9,11713.9,11754.1,11800.2,11861.6,11941.3,12028.1,12120.3,12212.9,12303.4,12391.6,12477.3,12562.8,12645.8,12727.4,12807.3,12885.8,12962.9,13039.8,13116.1,13191.3,13265.5
11093.2,11223.4,11348.5,11494.1,11630.7,11758.8,11877.1,11943,11982.3,12021.3,12063.2,12112.9,12176.6,12255.6,12341.3,12432,12522.4,12611.6,12698.8,12784.5,12868.6,12951.1,13032.5,13111.6,13190.6,13268.8,13345.5,13421.8,13497.1,13572.2
11531.7,11642.1,11760.2,11900.5,12032.9,12154.3,12271,12316.5,12359.4,12398.6,12442.8,12494.4,12556.5,12634.8,12719,12807.3,12895.2,12981.3,13066.6,13150.5,13232.2,13313.1,13393.1,13471.8,13549.2,13625.8,13700.5,13775.2,13849.5,13923.2
11984.2,12079.9,12192.1,12326.1,12458.7,12580.1,12676.9,12725.2,12769.6,12813.1,12863.2,12916.5,12980.7,13057.8,13140.3,13227.8,13314.1,13399.1,13484,13566.1,13646.5,13726.3,13804.9,13882.4,13958.3,14033,14106.4,14179.8,14251.6,14323.1
12443.6,12527.4,12630.2,12767.1,12894.1,13016.3,13098.8,13149.9,13195.6,13244.3,13297,13351.6,13417.9,13495.1,13578.7,13664.3,13749.4,13833.3,13917.4,13999.3,14080.7,14160.7,14238.4,14314.8,14390,14465.2,14539,14612.4,14684.4,14756.8
12913.3,12985.5,13087.3,13215.6,13345.4,13463.8,13533.3,13584.3,13632.2,13685.5,13739.4,13798.1,13865.8,13942.7,14023.9,14109.2,14194.6,14279.9,14363.2,14446.3,14527.1,14606,14684.3,14760.9,14837.2,14912.3,14986.6,15060,15132.4,15203.3
13387,13452.6,13544.4,13673.4,13797.7,13916.2,13971.2,14023.1,14076.6,14129.8,14186.2,14247.5,14317.6,14393.4,14474.2,14559.2,14645.3,14731.6,14815.3,14898,14978.3,15057.7,15136.2,15214,15289.6,15365.2,15439.4,15513.3,15585.7,15657.6
10745,10898.1,11042.4,11203.5,11353.2,11491.5,11618.5,11701.6,11740.4,11780,11823.8,11874.2,11939.9,12022,12110.9,12203.8,12296.4,12387.3,12475.7,12562.4,12647.9,12731.3,12813,12893.1,12972.2,13050.3,13126.9,13203.7,13279.3,13354.2
11188.7,11331.4,11463,11609.2,11746.5,11872.7,11992.3,12061.4,12103.9,12146.3,12192.5,12247.9,12317.2,12399.2,12488.2,12579.5,12670.2,12759.5,12847.1,12933.4,13017.6,13101.1,13182.8,13263.1,13342.7,13420.9,13498.2,13575.1,13650.3,13725.4
11693.5,11811.6,11937.9,12080.3,12214.4,12341.8,12459.8,12508.8,12555.1,12601.9,12655.7,12714.9,12786.2,12867.5,12954.7,13042.5,13129.9,13216.6,13301.9,13385.8,13468.4,13549.5,13629.3,13707.7,13785.3,13861.7,13937,14011.6,14085.6,14159.2
12224.7,12319.2,12445.3,12583.4,12717.6,12844,12940.5,12991.9,13042.5,13097.4,13155,13219.8,13294.5,13376.4,13462.8,13549.7,13637.9,13725,13809.9,13893,13974,14054.1,14133.6,14212,14289.1,14366.5,14442.5,14517.2,14591.1,14663.6
12774.1,12846,12970,13109.6,13241.4,13367.7,13440,13495.5,13553,13612.9,13675.9,13747,13824.9,13907.7,13993.8,14080.9,14168.9,14255.1,14340.2,14424.5,14507.5,14589.1,14669.8,14748.9,14826.6,14902.7,14977.7,15050.9,15123.7,15195.6
13334.2,13384,13505.8,13643.3,13779.1,13899.3,13959,14020,14081.1,14145.1,14215.9,14291.6,14370.7,14453.2,14539.5,14626.5,14715.7,14803.2,14889.4,14973.6,15056.5,15138.2,15218,15296.9,15374.1,15449.9,15524.2,15597.7,15670.1,15741.7
13899.4,13936,14051.7,14190.4,14326.4,14429.4,14492,14556.7,14621.4,14691.6,14766.4,14845.5,14925.5,15010,15096.7,15184.2,15273.2,15361.8,15447.8,15532.5,15615.5,15697,15777.2,15855.2,15932,16007.8,16082.3,16155.7,16227.7,16298.7
10318.6,10470.9,10644,10812.6,10962.3,11096.6,11219.1,11338.1,11456.7,11575.5,11697.6,11820.5,11944.2,12072,12195.1,12311.1,12426,12538.5,12649.9,12758.3,12865.2,12968.5,13069.1,13169,13267.1,13363.8,13459.6,13553.3,13644.8,13735.7
10920.3,11019.6,11166,11319.7,11456.8,11584.2,11699.6,11813.8,11930.3,12027.6,12127.4,12229.9,12335.5,12443.4,12553.7,12669.2,12781.4,12892.1,13000.9,13107.8,13211.5,13314.3,13414.3,13512.7,13609.9,13705.2,13799,13890.9,13980.7,14067.8
11551,11588.3,11678.7,11798.9,11919.7,12031.1,12126.6,12221.2,12308.2,12398.7,12489.8,12586.2,12686.9,12790.1,12898.1,13008.4,13117.7,13224.7,13329.1,13434.7,13535,13633.9,13730.7,13826.9,13922.8,14014.8,14105.8,14194.1,14283.8,14369
12044.2,12110.2,12169.7,12264.6,12367.4,12464.3,12548.7,12631.5,12716.1,12792.9,12875.7,12965.8,13058.8,13158.5,13259.8,13364.4,13468.8,13574.1,13675.7,13773.8,13870.6,13964.4,14060.2,14149.4,14239.6,14328.9,14417.1,14502.6,14587.7,14671.3
12486.3,12587.9,12685.7,12766,12843.1,12923.8,12999.7,13072.1,13146.4,13215.5,13287.6,13369.2,13456,13548,13644,13743.3,13839,13938.6,14033.4,14127.9,14218.8,14308.9,14397.8,14487,14573.1,14657.2,14738.1,14820.2,14903,14983
12936.3,13019.7,13122.5,13260,13345.5,13413,13478.2,13538.2,13601,13661.9,13727,13794.6,13873.7,13958.1,14046.7,14138.5,14230.3,14321.5,14411.1,14499.7,14587.1,14671.1,14756.2,14837.2,14919.9,15001.1,15081,15158.1,15236.6,15311.6
10235.7,10382.5,10553.4,10725.9,10879.1,11017.2,11144.5,11270.3,11393.8,11519,11645.4,11771.7,11898.3,12027.7,12155.3,12280.8,12403.2,12523.6,12642.2,12757.4,12865.5,12970,13072.7,13173.1,13271.3,13368,13462.5,13555.9,13648.7,13739.4
10848.3,10913.5,11033.7,11177.2,11309.4,11432.7,11551.6,11670.8,11791.6,11911.8,12036.9,12162,12286.4,12411.3,12525.5,12642.2,12757.4,12870.2,12982.1,13090,13196.6,13300.6,13402.4,13500.8,13597.8,13694.9,13789.3,13882.3,13974.3,14064.7
11574.7,11587.8,11675,11784.8,11887.8,11986.9,12083.7,12185,12286.7,12379.6,12477.2,12576.9,12679.7,12787.8,12896.4,13007.6,13118.2,13225.8,13333.8,13439.3,13541.3,13643.3,13742,13838.6,13933,14026.8,14120.1,14211.1,14300,14388.7
12259.8,12260.7,12320.1,12412,12499.6,12579.2,12660.4,12737.8,12815.3,12895.6,12982,13072,13164.2,13263.2,13361.9,13462.4,13565.3,13666.4,13765.4,13862.5,13958.4,14052.7,14146.8,14239.8,14330,14419.9,14506.9,14593.1,14677.8,14761.5
12800.3,12865.7,12937.5,13018.4,13097.5,13172.9,13245.3,13316.7,13388.4,13464.8,13545.1,13631.1,13718.6,13811.4,13905.2,13998.9,14096.7,14190.7,14283.6,14375.1,14465.3,14554.8,14642.4,14728.4,14812,14895,14976.7,15056.4,15136.5,15213.9
13347,13396.6,13518.7,13650.5,13725.3,13795.7,13862.4,13929.6,13997.6,14069.8,14146.4,14227.7,14310.6,14397.6,14486.5,14576.4,14669.2,14760.2,14849,14936.8,15022.7,15107.7,15190.7,15272.6,15352.2,15431.1,15509.1,15585.7,15661.6,15734.9
11879.9,12045.7,12199.4,12364.3,12516.6,12655.8,12784,12874.4,12919.5,12963,13008.5,13061.3,13128.4,13211.5,13301.2,13393.5,13485.4,13576,13664.2,13750.7,13836,13919.5,14000.8,14081.7,14161.3,14239.4,14316.5,14392.9,14469,14544.2
12139.6,12288,12436.1,12597.6,12748.1,12884.2,12964,13028.8,13091.4,13152.3,13216,13286.3,13368.4,13460.8,13558.7,13657.1,13755.4,13850.2,13944.3,14036.3,14127,14214.9,14301.2,14385.7,14468.8,14551.4,14632.7,14712.5,14791.3,14867.9
12455.7,12578.4,12715.8,12866.1,12960,13042.7,13121.8,13191.9,13262.9,13334.7,13407.6,13486.2,13572.6,13668.8,13768,13867.2,13968.7,14067.2,14165.3,14259.4,14350.4,14439.7,14529.7,14618.8,14707.1,14793.1,14878.8,14962.7,15045.5,15125
12797.4,12898.4,12966.7,13050.7,13141.4,13228.6,13305.9,13381.1,13458.2,13534.1,13611.9,13699,13788.5,13883.9,13984.1,14083.3,14186.4,14287.4,14385.9,14483.3,14577,14670.9,14763.7,14855,14943,15029.3,15113.7,15199.2,15282,15364.3
13149.2,13152.1,13191.7,13272.6,13361.4,13442.9,13524.2,13603.6,13680.7,13760.6,13846.2,13934.3,14025.7,14121.5,14221.6,14321.6,14423.2,14522.3,14620.5,14717.5,14814.1,14908.1,14997.5,15088.5,15179.3,15263.9,15347.9,15434.8,15517.6,15599.6
13449.8,13384.9,13430.2,13509.1,13593.7,13680.8,13764.3,13844.6,13930.2,14021.1,14109.3,14201.9,14292.4,14389.5,14484.9,14583.7,14683.6,14782.1,14879.1,14973.4,15069.2,15161,15251.4,15340.9,15426.9,15513.8,15598.9,15681.4,15761,15845.9
13650.5,13550.6,13573.2,13657,13746.1,13830.7,13926,14019.6,14114.1,14209.5,14307.5,14418.1,14517.6,14626.7,14734.6,14837.8,14941.8,15043.3,15138.2,15233.1,15329,15422.1,15513.2,15604.3,15692.5,15781.5,15863.4,15945.9,16028.6,16106.7
9682.86,9890.02,10066.6,10241.7,10402.3,10547.4,10672.2,10737.9,10804.4,10870.2,10936.7,11005.1,11078.8,11159.3,11241.8,11327.1,11415.1,11506.5,11597.6,11687.2,11774.8,11860.6,11944.7,12027.3,12108.4,12188.1,12266.4,12343.5,12419.3,12494.1
9716.58,9955.73,10152.4,10337.3,10502.1,10649.1,10782.2,10887.8,10964.3,11038.9,11114,11191.6,11274,11359,11446.3,11537.1,11630,11722.9,11814.5,11903.8,11991.3,12076.8,12160.7,12243,12323.8,12403.2,12481.3,12558.1,12633.8,12708.4
9713.22,9963.83,10173,10366.9,10541.9,10701,10812.9,10916,11014.3,11109.3,11206.1,11304.1,11404.4,11506.7,11609.7,11712.9,11816.7,11917.9,12016.7,12113.4,12207.6,12299.5,12388.4,12474.8,12559.4,12641.4,12721.9,12801,12878.1,12953.7
9698.4,9937.49,10139.8,10313.6,10466.3,10601.3,10723.9,10836,10942.8,11050,11156.1,11264.5,11374.6,11485,11595,11705.7,11815.2,11922.3,12026.7,12128.7,12228.5,12326.3,12421.8,12515.5,12607.4,12697.7,12785.9,12872.5,12957.7,13041.3
9417.36,9666.15,9886.87,10084.9,10257.7,10412.6,10554.2,10689.1,10820.4,10950.7,11076.5,11191.8,11306.6,11421.3,11535.5,11650.1,11762.5,11872.2,11979.5,12084.3,12186.8,12286.8,12384.5,12480.2,12574,12666.3,12756.8,12845.7,12932.9,13018.7
9118.53,9363.85,9582.38,9784.8,9964.57,10126.4,10278.1,10422.7,10561.2,10697.1,10830.5,10961.7,11090.8,11218.6,11343.4,11465.4,11585.2,11701.7,11815.6,11927.1,12036.1,12142.9,12247.6,12350.4,12451.1,12550.1,12647.5,12743.1,12837.2,12929.8
8823.08,9064.75,9281.46,9487.29,9672.26,9842.92,10002,10151.8,10295.3,10435.5,10572.9,10707.1,10838.2,10967.1,11092.7,11215.4,11335.5,11452.8,11567.4,11679.9,11790.2,11898.5,12004.5,12108.5,12210.7,12311.1,12409.8,12506.3,12601.2,12694.8
8529.83,8767.82,8983.51,9190.92,9382.8,9560.83,9724.89,9880.21,10027.8,10171.5,10310.7,10446.5,10578.6,10707.9,10834,10957,11077.3,11194.8,11309.8,11422.8,11533.7,11642.5,11749.2,11854.1,11956.8,12057.7,12157.1,12254.8,12351.1,12446.2
12079.2,12272.2,12444.9,12617.8,12776.5,12920.1,13051.8,13126.7,13198.3,13268.9,13339.1,13410.8,13487.2,13568.4,13651.4,13737.5,13827.2,13918.6,14009.1,14097.7,14184.9,14270,14353.5,14435.4,14515.9,14594.9,14672.5,14748.9,14824.2,14898.3
12501.4,12685.7,12846.7,13008.6,13157.9,13295.1,13421.7,13497.8,13570.5,13641.3,13712,13785.7,13863.2,13944.5,14027.3,14115.1,14204.1,14294.8,14384.8,14472.9,14559.3,14643.9,14727.2,14808.5,14888.8,14967.9,15045.5,15121.9,15197.1,15271.3
12957.4,13129.3,13285.9,13444.4,13591.1,13724.2,13839.3,13916.3,13991.1,14061.8,14133.8,14208,14284.2,14365.3,14448.9,14535.9,14624.1,14712.7,14801.1,14887.8,14972.3,15055.7,15137.6,15217.9,15296.8,15374.7,15450.9,15526.5,15601.2,15674.4
13422.7,13586,13739.1,13893.7,14040.3,14173.2,14276.4,14356.9,14432.7,14506.1,14581.4,14656.8,14734.3,14816.2,14900.1,14987,15074.5,15162.4,15250.2,15335.6,15419.3,15501.4,15582.2,15661.6,15739.4,15816,15891.1,15965.5,16038.2,16110.5
13892.5,14048.9,14196.4,14353,14495.9,14628.9,14724.8,14807.1,14883.8,14960.2,15037.1,15113.2,15192.7,15276.3,15361.5,15447.8,15534.7,15621.8,15709,15794.2,15878,15960.2,16040.3,16119,16196.4,16272.8,16347.8,16421.9,16494.3,16566.5
