gf: 0.12, sd: 14, passed 99.249%, efficiency 8.17195%
gf: 0.14, sd: 3, passed 100%, efficiency 19.3293%
gf: 0.14, sd: 4, passed 100%, efficiency 14.3504%
gf: 0.14, sd: 5, passed 100%, efficiency 12.4329%
gf: 0.14, sd: 6, passed 100%, efficiency 11.0349%
gf: 0.14, sd: 7, passed 99.9422%, efficiency 9.91122%
gf: 0.14, sd: 8, passed 99.6534%, efficiency 8.78431%
gf: 0.14, sd: 9, passed 99.6534%, efficiency 8.71826%
gf: 0.14, sd: 10, passed 99.6534%, efficiency 8.70007%
gf: 0.14, sd: 11, passed 99.6534%, efficiency 8.68801%
gf: 0.14, sd: 12, passed 99.6534%, efficiency 8.68567%
gf: 0.14, sd: 13, passed 99.6534%, efficiency 8.67992%
gf: 0.14, sd: 14, passed 99.6534%, efficiency 8.68505%
gf: 0.16, sd: 3, passed 100%, efficiency 19.8456%
gf: 0.16, sd: 4, passed 100%, efficiency 14.8784%
gf: 0.16, sd: 5, passed 100%, efficiency 12.9699%
gf: 0.16, sd: 6, passed 100%, efficiency 11.5782%
gf: 0.16, sd: 7, passed 100%, efficiency 10.4519%
gf: 0.16, sd: 8, passed 99.7689%, efficiency 9.23095%
gf: 0.16, sd: 9, passed 99.7689%, efficiency 9.17624%
gf: 0.16, sd: 10, passed 99.7689%, efficiency 9.16603%
gf: 0.16, sd: 11, passed 99.7689%, efficiency 9.16167%
gf: 0.16, sd: 12, passed 99.7689%, efficiency 9.16101%
gf: 0.16, sd: 13, passed 99.7689%, efficiency 9.16452%
gf: 0.16, sd: 14, passed 99.7689%, efficiency 9.17157%
gf: 0.18, sd: 3, passed 100%, efficiency 20.3922%
gf: 0.18, sd: 4, passed 100%, efficiency 15.425%
gf: 0.18, sd: 5, passed 100%, efficiency 13.4837%
gf: 0.18, sd: 6, passed 100%, efficiency 12.1046%
gf: 0.18, sd: 7, passed 100%, efficiency 10.9857%
gf: 0.18, sd: 8, passed 99.7689%, efficiency 9.66884%
gf: 0.18, sd: 9, passed 99.7689%, efficiency 9.62716%
gf: 0.18, sd: 10, passed 99.7689%, efficiency 9.61934%
gf: 0.18, sd: 11, passed 99.7689%, efficiency 9.61972%
gf: 0.18, sd: 12, passed 99.7689%, efficiency 9.62588%
gf: 0.18, sd: 13, passed 99.7689%, efficiency 9.6385%
gf: 0.18, sd: 14, passed 99.7689%, efficiency 9.65142%
gf: 0.2, sd: 3, passed 100%, efficiency 20.9347%
gf: 0.2, sd: 4, passed 100%, efficiency 15.9613%
gf: 0.2, sd: 5, passed 100%, efficiency 14.0236%
gf: 0.2, sd: 6, passed 100%, efficiency 12.6443%
gf: 0.2, sd: 7, passed 100%, efficiency 11.4807%
gf: 0.2, sd: 8, passed 99.8267%, efficiency 10.1381%
gf: 0.2, sd: 9, passed 99.8267%, efficiency 10.1029%
gf: 0.2, sd: 10, passed 99.8267%, efficiency 10.0953%
gf: 0.2, sd: 11, passed 99.8267%, efficiency 10.1025%
gf: 0.2, sd: 12, passed 99.8267%, efficiency 10.1124%
gf: 0.2, sd: 13, passed 99.8267%, efficiency 10.1273%
gf: 0.2, sd: 14, passed 99.8267%, efficiency 10.1411%
gf: 0.22, sd: 3, passed 100%, efficiency 21.4741%
gf: 0.22, sd: 4, passed 100%, efficiency 16.5016%
gf: 0.22, sd: 5, passed 100%, efficiency 14.5284%
gf: 0.22, sd: 6, passed 100%, efficiency 13.1729%
gf: 0.22, sd: 7, passed 100%, efficiency 12.0034%
gf: 0.22, sd: 8, passed 99.8267%, efficiency 10.5768%
gf: 0.22, sd: 9, passed 99.8267%, efficiency 10.5413%
gf: 0.22, sd: 10, passed 99.8267%, efficiency 10.5401%
gf: 0.22, sd: 11, passed 99.8267%, efficiency 10.5532%
gf: 0.22, sd: 12, passed 99.8267%, efficiency 10.565%
gf: 0.22, sd: 13, passed 99.8267%, efficiency 10.5767%
gf: 0.22, sd: 14, passed 99.8267%, efficiency 10.5883%
gf: 0.24, sd: 3, passed 100%, efficiency 21.9993%
gf: 0.24, sd: 4, passed 100%, efficiency 17.022%
gf: 0.24, sd: 5, passed 100%, efficiency 15.0432%
gf: 0.24, sd: 6, passed 100%, efficiency 13.6897%
gf: 0.24, sd: 7, passed 100%, efficiency 12.4883%
gf: 0.24, sd: 8, passed 99.8267%, efficiency 11.0292%
gf: 0.24, sd: 9, passed 99.8267%, efficiency 10.9993%
gf: 0.24, sd: 10, passed 99.8267%, efficiency 11.0035%
gf: 0.24, sd: 11, passed 99.8267%, efficiency 11.0138%
